wavenumber,transmittance
1550.0051,98.996468
1549.5230,98.994698
1549.0409,98.993881
1548.5588,98.994377
1548.0767,98.996368
1547.5945,98.999817
1547.1124,99.004654
1546.6303,99.010788
1546.1482,99.018272
1545.6661,99.027260
1545.1840,99.037994
1544.7018,99.050629
1544.2197,99.064934
1543.7376,99.080185
1543.2555,99.095284
1542.7734,99.109055
1542.2913,99.120522
1541.8091,99.129082
1541.3270,99.134552
1540.8449,99.137077
1540.3628,99.137199
1539.8807,99.135803
1539.3986,99.134102
1538.9164,99.133408
1538.4343,99.134758
1537.9522,99.138748
1537.4701,99.145500
1536.9880,99.154823
1536.5059,99.166374
1536.0237,99.179779
1535.5416,99.194611
1535.0595,99.210449
1534.5774,99.226860
1534.0953,99.243462
1533.6132,99.259895
1533.1310,99.275826
1532.6489,99.290878
1532.1668,99.304741
1531.6847,99.317261
1531.2026,99.328362
1530.7205,99.337982
1530.2383,99.346092
1529.7562,99.352791
1529.2741,99.358421
1528.7920,99.363617
1528.3099,99.369225
1527.8278,99.376038
1527.3456,99.384415
1526.8635,99.394028
1526.3814,99.403992
1525.8993,99.413200
1525.4172,99.420784
1524.9351,99.426247
1524.4529,99.429512
1523.9708,99.430794
1523.4887,99.430481
1523.0066,99.429062
1522.5245,99.427124
1522.0424,99.425262
1521.5602,99.423973
1521.0781,99.423531
1520.5960,99.423820
1520.1139,99.424362
1519.6318,99.424431
1519.1497,99.423279
1518.6675,99.420326
1518.1854,99.415314
1517.7033,99.408302
1517.2212,99.399612
1516.7391,99.389603
1516.2570,99.378563
1515.7748,99.366516
1515.2927,99.353294
1514.8106,99.338768
1514.3285,99.323143
1513.8464,99.307213
1513.3643,99.292435
1512.8821,99.280746
1512.4000,99.273880
1511.9179,99.272530
1511.4358,99.275917
1510.9537,99.282249
1510.4716,99.289566
1509.9894,99.296272
1509.5073,99.301292
1509.0252,99.303955
1508.5431,99.303741
1508.0610,99.300217
1507.5789,99.293015
1507.0967,99.281868
1506.6146,99.266815
1506.1325,99.248192
1505.6504,99.226639
1505.1683,99.202934
1504.6862,99.177803
1504.2040,99.151909
1503.7219,99.125832
1503.2398,99.100281
1502.7577,99.076225
1502.2756,99.054909
1501.7935,99.037437
1501.3113,99.024124
1500.8292,99.013901
1500.3471,99.004395
1499.8650,98.992882
1499.3829,98.977470
1498.9008,98.957619
1498.4186,98.933868
1497.9365,98.907280
1497.4544,98.878944
1496.9723,98.849739
1496.4902,98.820267
1496.0081,98.790970
1495.5259,98.762329
1495.0438,98.735016
1494.5617,98.709900
1494.0796,98.687767
1493.5975,98.669006
1493.1154,98.653358
1492.6332,98.639977
1492.1511,98.627625
1491.6690,98.615074
1491.1869,98.601295
1490.7048,98.585480
1490.2227,98.566872
1489.7405,98.544624
1489.2584,98.517883
1488.7763,98.485939
1488.2942,98.448456
1487.8121,98.405579
1487.3300,98.357941
1486.8478,98.306458
1486.3657,98.252113
1485.8836,98.195633
1485.4015,98.137390
1484.9194,98.077454
1484.4373,98.015907
1483.9551,97.953125
1483.4730,97.889923
1482.9909,97.827255
1482.5088,97.765671
1482.0267,97.704529
1481.5446,97.641541
1481.0624,97.572784
1480.5803,97.493233
1480.0982,97.397575
1479.6161,97.280762
1479.1340,97.138199
1478.6519,96.965584
1478.1697,96.758934
1477.6876,96.515167
1477.2055,96.233208
1476.7234,95.914780
1476.2413,95.564346
1475.7592,95.188210
1475.2770,94.793304
1474.7949,94.386147
1474.3128,93.972252
1473.8307,93.556053
1473.3486,93.141289
1472.8665,92.731522
1472.3843,92.330528
1471.9022,91.942139
1471.4201,91.569283
1470.9380,91.212318
1470.4559,90.867302
1469.9738,90.525459
1469.4916,90.174538
1469.0095,89.801842
1468.5274,89.397079
1468.0453,88.954018
1467.5632,88.470650
1467.0811,87.948792
1466.5989,87.393784
1466.1168,86.814430
1465.6347,86.222588
1465.1526,85.632141
1464.6705,85.057518
1464.1884,84.512383
1463.7062,84.008728
1463.2241,83.556274
1462.7420,83.161972
1462.2599,82.829895
1461.7778,82.561775
1461.2957,82.357796
1460.8135,82.216949
1460.3314,82.136513
1459.8493,82.110962
1459.3672,82.131081
1458.8851,82.184280
1458.4030,82.256447
1457.9208,82.334740
1457.4387,82.409904
1456.9566,82.476913
1456.4745,82.534149
1455.9924,82.581993
1455.5103,82.621712
1455.0281,82.655037
1454.5460,82.684273
1454.0639,82.712929
1453.5818,82.746361
1453.0997,82.791924
1452.6176,82.858299
1452.1354,82.954033
1451.6533,83.086044
1451.1712,83.258751
1450.6891,83.474220
1450.2070,83.733040
1449.7249,84.035065
1449.2427,84.379494
1448.7606,84.764473
1448.2785,85.186768
1447.7964,85.641663
1447.3143,86.123146
1446.8322,86.624275
1446.3500,87.137581
1445.8679,87.655251
1445.3858,88.169212
1444.9037,88.671204
1444.4216,89.152901
1443.9395,89.606422
1443.4573,90.024940
1442.9752,90.403305
1442.4931,90.738289
1442.0110,91.028412
1441.5289,91.273567
1441.0468,91.474731
1440.5646,91.633820
1440.0825,91.753807
1439.6004,91.838860
1439.1183,91.894547
1438.6362,91.927757
1438.1541,91.946510
1437.6719,91.959457
1437.1898,91.975334
1436.7077,92.002312
1436.2256,92.047523
1435.7435,92.116714
1435.2614,92.214066
1434.7792,92.342110
1434.2971,92.501656
1433.8150,92.691742
1433.3329,92.909622
1432.8508,93.150932
1432.3687,93.409912
1431.8865,93.679695
1431.4044,93.952690
1430.9223,94.221100
1430.4402,94.477692
1429.9581,94.716675
1429.4760,94.934181
1428.9938,95.128197
1428.5117,95.298149
1428.0296,95.444489
1427.5475,95.568558
1427.0654,95.672440
1426.5833,95.758820
1426.1011,95.830727
1425.6190,95.891151
1425.1369,95.942833
1424.6548,95.988121
1424.1727,96.028984
1423.6906,96.067108
1423.2084,96.103798
1422.7263,96.139832
1422.2442,96.175346
1421.7621,96.209969
1421.2800,96.243027
1420.7979,96.273949
1420.3157,96.302513
1419.8336,96.329025
1419.3515,96.354240
1418.8694,96.379135
1418.3873,96.404549
1417.9052,96.430954
1417.4230,96.458359
1416.9409,96.486504
1416.4588,96.515106
1415.9767,96.544052
1415.4946,96.573433
1415.0125,96.603500
1414.5303,96.634491
1414.0482,96.666565
1413.5661,96.699806
1413.0840,96.734306
1412.6019,96.770248
1412.1198,96.807846
1411.6376,96.847290
1411.1555,96.888496
1410.6734,96.931091
1410.1913,96.974342
1409.7092,97.017326
1409.2271,97.059143
1408.7449,97.099083
1408.2628,97.136780
1407.7807,97.172089
1407.2986,97.204994
1406.8165,97.235420
1406.3344,97.263222
1405.8522,97.288254
1405.3701,97.310547
1404.8880,97.330437
1404.4059,97.348579
1403.9238,97.365738
1403.4417,97.382607
1402.9595,97.399551
1402.4774,97.416626
1401.9953,97.433731
1401.5132,97.450821
1401.0311,97.468086
1400.5490,97.485916
1400.0668,97.504707
1399.5847,97.524536
1399.1026,97.544914
1398.6205,97.564857
1398.1384,97.583160
1397.6563,97.598747
1397.1741,97.610954
1396.6920,97.619522
1396.2099,97.624443
1395.7278,97.625793
1395.2457,97.623611
1394.7636,97.617859
1394.2814,97.608597
1393.7993,97.596092
1393.3172,97.580818
1392.8351,97.563255
1392.3530,97.543480
1391.8709,97.520897
1391.3887,97.494171
1390.9066,97.461563
1390.4245,97.421295
1389.9424,97.371826
1389.4603,97.311729
1388.9782,97.239265
1388.4960,97.151764
1388.0139,97.045250
1387.5318,96.914467
1387.0497,96.753372
1386.5676,96.555779
1386.0855,96.315666
1385.6033,96.026802
1385.1212,95.681877
1384.6391,95.271461
1384.1570,94.783501
1383.6749,94.203880
1383.1928,93.518074
1382.7106,92.713226
1382.2285,91.780113
1381.7464,90.714325
1381.2643,89.517242
1380.7822,88.197220
1380.3001,86.771393
1379.8179,85.267723
1379.3358,83.725624
1378.8537,82.194023
1378.3716,80.726936
1377.8895,79.378075
1377.4074,78.196381
1376.9252,77.223312
1376.4431,76.491859
1375.9610,76.026489
1375.4789,75.843216
1374.9968,75.949142
1374.5147,76.341377
1374.0325,77.005898
1373.5504,77.916946
1373.0683,79.037827
1372.5862,80.323158
1372.1041,81.722221
1371.6220,83.182579
1371.1398,84.653137
1370.6577,86.086700
1370.1756,87.442093
1369.6935,88.686470
1369.2114,89.797386
1368.7293,90.764076
1368.2471,91.586761
1367.7650,92.273643
1367.2829,92.836540
1366.8008,93.287109
1366.3187,93.635124
1365.8366,93.888779
1365.3544,94.055977
1364.8723,94.145531
1364.3902,94.167648
1363.9081,94.133682
1363.4260,94.055519
1362.9439,93.944778
1362.4617,93.812393
1361.9796,93.668518
1361.4975,93.522736
1361.0154,93.384277
1360.5333,93.262024
1360.0512,93.164307
1359.5690,93.098419
1359.0869,93.070244
1358.6048,93.083946
1358.1227,93.141815
1357.6406,93.244286
1357.1585,93.389931
1356.6763,93.575417
1356.1942,93.795616
1355.7121,94.043808
1355.2300,94.312210
1354.7479,94.592598
1354.2658,94.876984
1353.7836,95.158218
1353.3015,95.430382
1352.8194,95.688927
1352.3373,95.930695
1351.8552,96.153709
1351.3731,96.357025
1350.8909,96.540657
1350.4088,96.705498
1349.9267,96.853226
1349.4446,96.986115
1348.9625,97.106606
1348.4804,97.216934
1347.9982,97.318802
1347.5161,97.413254
1347.0340,97.500801
1346.5519,97.581741
1346.0698,97.656395
1345.5877,97.725288
1345.1055,97.789124
1344.6234,97.848595
1344.1413,97.904228
1343.6592,97.956253
1343.1771,98.004684
1342.6950,98.049446
1342.2128,98.090569
1341.7307,98.128242
1341.2486,98.162720
1340.7665,98.194244
1340.2844,98.222878
1339.8023,98.248489
1339.3201,98.270805
1338.8380,98.289528
1338.3559,98.304405
1337.8738,98.315277
1337.3917,98.321983
1336.9096,98.324310
1336.4274,98.321968
1335.9453,98.314606
1335.4632,98.302025
1334.9811,98.284264
1334.4990,98.261787
1334.0169,98.235405
1333.5347,98.206192
1333.0526,98.175240
1332.5705,98.143547
1332.0884,98.111946
1331.6063,98.081215
1331.1242,98.052185
1330.6420,98.025833
1330.1599,98.003288
1329.6778,97.985710
1329.1957,97.974136
1328.7136,97.969322
1328.2315,97.971642
1327.7493,97.981094
1327.2672,97.997375
1326.7851,98.019974
1326.3030,98.048210
1325.8209,98.081261
1325.3388,98.118141
1324.8566,98.157722
1324.3745,98.198784
1323.8924,98.240135
1323.4103,98.280716
1322.9282,98.319702
1322.4461,98.356529
1321.9639,98.390778
1321.4818,98.422104
1320.9997,98.450172
1320.5176,98.474655
1320.0355,98.495323
1319.5534,98.512169
1319.0712,98.525490
1318.5891,98.535881
1318.1070,98.544121
1317.6249,98.551003
1317.1428,98.557205
1316.6607,98.563202
1316.1785,98.569267
1315.6964,98.575592
1315.2143,98.582321
1314.7322,98.589546
1314.2501,98.597260
1313.7680,98.605202
1313.2858,98.612740
1312.8037,98.618866
1312.3216,98.622231
1311.8395,98.621277
1311.3574,98.614426
1310.8753,98.600227
1310.3931,98.577522
1309.9110,98.545578
1309.4289,98.504196
1308.9468,98.453865
1308.4647,98.395775
1307.9826,98.331848
1307.5004,98.264618
1307.0183,98.196953
1306.5362,98.131813
1306.0541,98.071907
1305.5720,98.019485
1305.0899,97.976234
1304.6077,97.943283
1304.1256,97.921242
1303.6435,97.910309
1303.1614,97.910194
1302.6793,97.920181
1302.1972,97.938995
1301.7150,97.964859
1301.2329,97.995590
1300.7508,98.028793
1300.2687,98.062126
1299.7866,98.093575
1299.3045,98.121620
1298.8223,98.145378
1298.3402,98.164543
1297.8581,98.179398
1297.3760,98.190659
1296.8939,98.199356
1296.4118,98.206741
1295.9296,98.214142
1295.4475,98.222801
1294.9654,98.233749
1294.4833,98.247665
1294.0012,98.264847
1293.5191,98.285210
1293.0369,98.308418
1292.5548,98.334015
1292.0727,98.361526
1291.5906,98.390541
1291.1085,98.420654
1290.6264,98.451500
1290.1442,98.482658
1289.6621,98.513702
1289.1800,98.544205
1288.6979,98.573830
1288.2158,98.602310
1287.7337,98.629478
1287.2515,98.655182
1286.7694,98.679237
1286.2873,98.701401
1285.8052,98.721367
1285.3231,98.738876
1284.8410,98.753746
1284.3588,98.765945
1283.8767,98.775566
1283.3946,98.782768
1282.9125,98.787689
1282.4304,98.790405
1281.9483,98.790916
1281.4661,98.789261
1280.9840,98.785583
1280.5019,98.780205
1280.0198,98.773628
1279.5377,98.766502
1279.0556,98.759499
1278.5734,98.753220
1278.0913,98.748138
1277.6092,98.744591
1277.1271,98.742760
1276.6450,98.742714
1276.1629,98.744400
1275.6807,98.747620
1275.1986,98.752022
1274.7165,98.757126
1274.2344,98.762375
1273.7523,98.767227
1273.2702,98.771225
1272.7880,98.774040
1272.3059,98.775444
1271.8238,98.775276
1271.3417,98.773346
1270.8596,98.769424
1270.3775,98.763275
1269.8953,98.754700
1269.4132,98.743645
1268.9311,98.730278
1268.4490,98.714935
1267.9669,98.698105
1267.4848,98.680298
1267.0026,98.661987
1266.5205,98.643532
1266.0384,98.625160
1265.5563,98.607002
1265.0742,98.589073
1264.5921,98.571259
1264.1099,98.553253
1263.6278,98.534554
1263.1457,98.514435
1262.6636,98.492065
1262.1815,98.466591
1261.6994,98.437302
1261.2172,98.403786
1260.7351,98.365974
1260.2530,98.324203
1259.7709,98.279182
1259.2888,98.231949
1258.8067,98.183807
1258.3245,98.136322
1257.8424,98.091225
1257.3603,98.050377
1256.8782,98.015648
1256.3961,97.988777
1255.9140,97.971245
1255.4318,97.964119
1254.9497,97.967987
1254.4676,97.982941
1253.9855,98.008575
1253.5034,98.044022
1253.0213,98.087997
1252.5391,98.138794
1252.0570,98.194412
1251.5749,98.252632
1251.0928,98.311165
1250.6107,98.367905
1250.1286,98.421059
1249.6464,98.469337
1249.1643,98.511978
1248.6822,98.548714
1248.2001,98.579674
1247.7180,98.605263
1247.2359,98.626068
1246.7537,98.642761
1246.2716,98.656090
1245.7895,98.666809
1245.3074,98.675667
1244.8253,98.683304
1244.3432,98.690247
1243.8610,98.696823
1243.3789,98.703239
1242.8968,98.709579
1242.4147,98.715919
1241.9326,98.722328
1241.4505,98.728905
1240.9683,98.735695
1240.4862,98.742699
1240.0041,98.749825
1239.5220,98.756912
1239.0399,98.763779
1238.5578,98.770309
1238.0756,98.776489
1237.5935,98.782379
1237.1114,98.788116
1236.6293,98.793785
1236.1472,98.799408
1235.6651,98.804878
1235.1829,98.810005
1234.7008,98.814568
1234.2187,98.818344
1233.7366,98.821190
1233.2545,98.823013
1232.7724,98.823776
1232.2902,98.823509
1231.8081,98.822266
1231.3260,98.820129
1230.8439,98.817207
1230.3618,98.813622
1229.8797,98.809441
1229.3975,98.804672
1228.9154,98.799225
1228.4333,98.792953
1227.9512,98.785683
1227.4691,98.777290
1226.9870,98.767731
1226.5048,98.757042
1226.0227,98.745300
1225.5406,98.732544
1225.0585,98.718727
1224.5764,98.703697
1224.0943,98.687279
1223.6121,98.669327
1223.1300,98.649872
1222.6479,98.629158
1222.1658,98.607643
1221.6837,98.585960
1221.2016,98.564796
1220.7194,98.544830
1220.2373,98.526665
1219.7552,98.510818
1219.2731,98.497742
1218.7910,98.487854
1218.3089,98.481529
1217.8267,98.479088
1217.3446,98.480743
1216.8625,98.486572
1216.3804,98.496460
1215.8983,98.510132
1215.4162,98.527115
1214.9340,98.546806
1214.4519,98.568474
1213.9698,98.591263
1213.4877,98.614304
1213.0056,98.636711
1212.5235,98.657700
1212.0413,98.676643
1211.5592,98.693138
1211.0771,98.706955
1210.5950,98.718033
1210.1129,98.726379
1209.6308,98.732025
1209.1486,98.734985
1208.6665,98.735306
1208.1844,98.733116
1207.7023,98.728683
1207.2202,98.722404
1206.7381,98.714806
1206.2559,98.706406
1205.7738,98.697662
1205.2917,98.688889
1204.8096,98.680252
1204.3275,98.671814
1203.8454,98.663567
1203.3632,98.655525
1202.8811,98.647728
1202.3990,98.640228
1201.9169,98.633057
1201.4348,98.626221
1200.9527,98.619675
1200.4705,98.613373
1199.9884,98.607246
1199.5063,98.601257
1199.0242,98.595367
1198.5421,98.589493
1198.0600,98.583557
1197.5778,98.577438
1197.0957,98.571045
1196.6136,98.564346
1196.1315,98.557404
1195.6494,98.550400
1195.1673,98.543587
1194.6851,98.537224
1194.2030,98.531509
1193.7209,98.526566
1193.2388,98.522453
1192.7567,98.519180
1192.2746,98.516785
1191.7924,98.515320
1191.3103,98.514816
1190.8282,98.515259
1190.3461,98.516487
1189.8640,98.518219
1189.3819,98.520020
1188.8997,98.521378
1188.4176,98.521782
1187.9355,98.520760
1187.4534,98.517929
1186.9713,98.512970
1186.4892,98.505623
1186.0070,98.495682
1185.5249,98.483017
1185.0428,98.467567
1184.5607,98.449387
1184.0786,98.428627
1183.5965,98.405510
1183.1143,98.380234
1182.6322,98.352974
1182.1501,98.323799
1181.6680,98.292671
1181.1859,98.259514
1180.7038,98.224190
1180.2216,98.186501
1179.7395,98.146172
1179.2574,98.102737
1178.7753,98.055481
1178.2932,98.003387
1177.8111,97.945061
1177.3289,97.878784
1176.8468,97.802505
1176.3647,97.713966
1175.8826,97.610786
1175.4005,97.490646
1174.9184,97.351517
1174.4362,97.191956
1173.9541,97.011322
1173.4720,96.810066
1172.9899,96.589836
1172.5078,96.353554
1172.0257,96.105331
1171.5435,95.850288
1171.0614,95.594315
1170.5793,95.343773
1170.0972,95.105110
1169.6151,94.884613
1169.1330,94.688057
1168.6508,94.520439
1168.1687,94.385757
1167.6866,94.286766
1167.2045,94.224800
1166.7224,94.199707
1166.2403,94.209801
1165.7581,94.251999
1165.2760,94.322029
1164.7939,94.414757
1164.3118,94.524536
1163.8297,94.645630
1163.3476,94.772514
1162.8654,94.900192
1162.3833,95.024399
1161.9012,95.141724
1161.4191,95.249649
1160.9370,95.346573
1160.4549,95.431725
1159.9727,95.504997
1159.4906,95.566803
1159.0085,95.617889
1158.5264,95.659172
1158.0443,95.691681
1157.5622,95.716515
1157.0800,95.734833
1156.5979,95.747864
1156.1158,95.756912
1155.6337,95.763298
1155.1516,95.768379
1154.6695,95.773453
1154.1873,95.779800
1153.7052,95.788612
1153.2231,95.800987
1152.7410,95.817894
1152.2589,95.840103
1151.7768,95.868118
1151.2946,95.902145
1150.8125,95.942101
1150.3304,95.987617
1149.8483,96.038155
1149.3662,96.093010
1148.8841,96.151413
1148.4019,96.212524
1147.9198,96.275436
1147.4377,96.339233
1146.9556,96.402977
1146.4735,96.465790
1145.9914,96.526962
1145.5092,96.585953
1145.0271,96.642464
1144.5450,96.696404
1144.0629,96.747841
1143.5808,96.796906
1143.0987,96.843765
1142.6165,96.888588
1142.1344,96.931519
1141.6523,96.972679
1141.1702,97.012115
1140.6881,97.049812
1140.2060,97.085617
1139.7238,97.119263
1139.2417,97.150360
1138.7596,97.178505
1138.2775,97.203316
1137.7954,97.224510
1137.3133,97.241905
1136.8311,97.255440
1136.3490,97.265083
1135.8669,97.270844
1135.3848,97.272743
1134.9027,97.270798
1134.4206,97.265068
1133.9384,97.255653
1133.4563,97.242706
1132.9742,97.226418
1132.4921,97.206993
1132.0100,97.184647
1131.5279,97.159599
1131.0457,97.132042
1130.5636,97.102135
1130.0815,97.070007
1129.5994,97.035667
1129.1173,96.999031
1128.6352,96.959839
1128.1530,96.917740
1127.6709,96.872314
1127.1888,96.823166
1126.7067,96.769951
1126.2246,96.712425
1125.7425,96.650406
1125.2603,96.583771
1124.7782,96.512398
1124.2961,96.436188
1123.8140,96.355072
1123.3319,96.269089
1122.8498,96.178452
1122.3676,96.083557
1121.8855,95.985001
1121.4034,95.883560
1120.9213,95.780121
1120.4392,95.675629
1119.9571,95.571060
1119.4749,95.467361
1118.9928,95.365440
1118.5107,95.266151
1118.0286,95.170250
1117.5465,95.078331
1117.0644,94.990776
1116.5822,94.907715
1116.1001,94.828987
1115.6180,94.754135
1115.1359,94.682503
1114.6538,94.613228
1114.1717,94.545387
1113.6895,94.478035
1113.2074,94.410233
1112.7253,94.341133
1112.2432,94.269943
1111.7611,94.195953
1111.2790,94.118561
1110.7968,94.037247
1110.3147,93.951614
1109.8326,93.861435
1109.3505,93.766678
1108.8684,93.667519
1108.3863,93.564430
1107.9041,93.458153
1107.4220,93.349739
1106.9399,93.240585
1106.4578,93.132317
1105.9757,93.026802
1105.4936,92.925957
1105.0114,92.831673
1104.5293,92.745674
1104.0472,92.669441
1103.5651,92.604141
1103.0830,92.550674
1102.6009,92.509659
1102.1187,92.481445
1101.6366,92.466103
1101.1545,92.463379
1100.6724,92.472694
1100.1903,92.493111
1099.7082,92.523407
1099.2260,92.562149
1098.7439,92.607803
1098.2618,92.658882
1097.7797,92.713982
1097.2976,92.771881
1096.8155,92.831558
1096.3333,92.892212
1095.8512,92.953293
1095.3691,93.014503
1094.8870,93.075760
1094.4049,93.137138
1093.9228,93.198761
1093.4406,93.260696
1092.9585,93.322884
1092.4764,93.385117
1091.9943,93.447105
1091.5122,93.508560
1091.0301,93.569260
1090.5479,93.629089
1090.0658,93.688019
1089.5837,93.746025
1089.1016,93.803062
1088.6195,93.859032
1088.1374,93.913773
1087.6552,93.967155
1087.1731,94.019119
1086.6910,94.069717
1086.2089,94.119102
1085.7268,94.167480
1085.2447,94.215065
1084.7625,94.262001
1084.2804,94.308388
1083.7983,94.354256
1083.3162,94.399612
1082.8341,94.444405
1082.3520,94.488564
1081.8698,94.531990
1081.3877,94.574539
1080.9056,94.616066
1080.4235,94.656487
1079.9414,94.695747
1079.4593,94.733894
1078.9771,94.771011
1078.4950,94.807167
1078.0129,94.842346
1077.5308,94.876434
1077.0487,94.909195
1076.5666,94.940338
1076.0844,94.969582
1075.6023,94.996727
1075.1202,95.021667
1074.6381,95.044456
1074.1560,95.065224
1073.6739,95.084167
1073.1917,95.101532
1072.7096,95.117561
1072.2275,95.132515
1071.7454,95.146599
1071.2633,95.159958
1070.7812,95.172646
1070.2990,95.184593
1069.8169,95.195633
1069.3348,95.205521
1068.8527,95.213997
1068.3706,95.220848
1067.8885,95.225899
1067.4063,95.229057
1066.9242,95.230225
1066.4421,95.229294
1065.9600,95.226112
1065.4779,95.220505
1064.9958,95.212296
1064.5136,95.201363
1064.0315,95.187653
1063.5494,95.171234
1063.0673,95.152245
1062.5852,95.130867
1062.1031,95.107285
1061.6209,95.081665
1061.1388,95.054131
1060.6567,95.024780
1060.1746,94.993629
1059.6925,94.960670
1059.2104,94.925789
1058.7282,94.888802
1058.2461,94.849419
1057.7640,94.807274
1057.2819,94.761963
1056.7998,94.713066
1056.3177,94.660210
1055.8355,94.603035
1055.3534,94.541275
1054.8713,94.474678
1054.3892,94.403069
1053.9071,94.326317
1053.4250,94.244370
1052.9428,94.157257
1052.4607,94.065132
1051.9786,93.968269
1051.4965,93.867065
1051.0144,93.762032
1050.5323,93.653770
1050.0501,93.542931
1049.5680,93.430267
1049.0859,93.316574
1048.6038,93.202759
1048.1217,93.089790
1047.6396,92.978699
1047.1574,92.870476
1046.6753,92.766014
1046.1932,92.666000
1045.7111,92.570824
1045.2290,92.480576
1044.7469,92.395058
1044.2647,92.313820
1043.7826,92.236244
1043.3005,92.161591
1042.8184,92.089073
1042.3363,92.017853
1041.8542,91.947121
1041.3720,91.876091
1040.8899,91.804016
1040.4078,91.730278
1039.9257,91.654343
1039.4436,91.575844
1038.9615,91.494598
1038.4793,91.410652
1037.9972,91.324356
1037.5151,91.236427
1037.0330,91.148033
1036.5509,91.060715
1036.0688,90.976364
1035.5866,90.897034
1035.1045,90.824730
1034.6224,90.761307
1034.1403,90.708298
1033.6582,90.666954
1033.1761,90.638268
1032.6939,90.623024
1032.2118,90.621857
1031.7297,90.635185
1031.2476,90.663200
1030.7655,90.705696
1030.2834,90.762047
1029.8012,90.831169
1029.3191,90.911530
1028.8370,91.001244
1028.3549,91.098160
1027.8728,91.199989
1027.3907,91.304382
1026.9085,91.409058
1026.4264,91.511887
1025.9443,91.611000
1025.4622,91.704819
1024.9801,91.792084
1024.4980,91.871826
1024.0158,91.943306
1023.5337,92.005981
1023.0516,92.059525
1022.5695,92.103790
1022.0874,92.138924
1021.6053,92.165367
1021.1231,92.183830
1020.6410,92.195236
1020.1589,92.200607
1019.6768,92.200928
1019.1947,92.196999
1018.7126,92.189445
1018.2304,92.178627
1017.7483,92.164726
1017.2662,92.147766
1016.7841,92.127678
1016.3020,92.104340
1015.8199,92.077599
1015.3377,92.047348
1014.8556,92.013519
1014.3735,91.976151
1013.8914,91.935471
1013.4093,91.891891
1012.9272,91.846054
1012.4450,91.798782
1011.9629,91.751091
1011.4808,91.704109
1010.9987,91.659027
1010.5166,91.617096
1010.0345,91.579544
1009.5523,91.547546
1009.0702,91.522079
1008.5881,91.503815
1008.1060,91.492966
1007.6239,91.489105
1007.1418,91.491028
1006.6596,91.496643
1006.1775,91.502937
1005.6954,91.506050
1005.2133,91.501450
1004.7312,91.484360
1004.2491,91.450180
1003.7669,91.395187
1003.2848,91.317101
1002.8027,91.215714
1002.3206,91.093277
1001.8385,90.954590
1001.3564,90.806816
1000.8742,90.658936
1000.3921,90.521011
999.9100,90.403389
999.4279,90.315964
998.9458,90.267570
998.4637,90.265488
997.9815,90.315163
997.4994,90.419922
997.0173,90.580795
996.5352,90.796455
996.0531,91.063156
995.5710,91.374916
995.0888,91.723770
994.6067,92.100182
994.1246,92.493599
993.6425,92.893105
993.1604,93.288139
992.6783,93.669174
992.1961,94.028328
991.7140,94.359840
991.2319,94.660309
990.7498,94.928604
990.2677,95.165604
989.7856,95.373596
989.3034,95.555710
988.8213,95.715279
988.3392,95.855492
987.8571,95.979088
987.3750,96.088287
986.8929,96.184784
986.4107,96.269760
985.9286,96.343933
985.4465,96.407547
984.9644,96.460396
984.4823,96.501862
984.0002,96.530983
983.5180,96.546486
983.0359,96.546844
982.5538,96.530342
982.0717,96.495056
981.5896,96.438950
981.1075,96.359856
980.6253,96.255569
980.1432,96.124001
979.6611,95.963333
979.1790,95.772415
978.6969,95.551147
978.2148,95.300980
977.7326,95.025314
977.2505,94.729836
976.7684,94.422485
976.2863,94.113258
975.8042,93.813675
975.3221,93.536011
974.8399,93.292442
974.3578,93.094139
973.8757,92.950455
973.3936,92.868393
972.9115,92.852234
972.4294,92.903435
971.9472,93.020775
971.4651,93.200485
970.9830,93.436531
970.5009,93.720863
970.0188,94.043770
969.5367,94.394211
969.0545,94.760368
968.5724,95.130280
968.0903,95.492531
967.6082,95.837051
967.1261,96.155724
966.6440,96.442856
966.1618,96.695381
965.6797,96.912766
965.1976,97.096680
964.7155,97.250473
964.2334,97.378578
963.7513,97.485817
963.2691,97.576859
962.7870,97.655762
962.3049,97.725754
961.8228,97.789169
961.3407,97.847588
960.8586,97.902016
960.3764,97.953079
959.8943,98.001144
959.4122,98.046387
958.9301,98.088829
958.4480,98.128365
957.9659,98.164841
957.4837,98.198074
957.0016,98.227974
956.5195,98.254532
956.0374,98.277847
955.5553,98.298050
955.0732,98.315277
954.5910,98.329674
954.1089,98.341377
953.6268,98.350601
953.1447,98.357628
952.6626,98.362816
952.1805,98.366539
951.6983,98.369095
951.2162,98.370613
950.7341,98.371010
950.2520,98.370026
949.7699,98.367256
949.2878,98.362221
948.8056,98.354439
948.3235,98.343384
947.8414,98.328545
947.3593,98.309372
946.8772,98.285332
946.3951,98.255997
945.9129,98.221123
945.4308,98.180801
944.9487,98.135521
944.4666,98.086182
943.9845,98.034081
943.5024,97.980812
943.0202,97.928200
942.5381,97.878204
942.0560,97.832787
941.5739,97.793861
941.0918,97.763107
940.6097,97.741875
940.1275,97.731026
939.6454,97.730896
939.1633,97.741219
938.6812,97.761261
938.1991,97.789894
937.7170,97.825752
937.2348,97.867310
936.7527,97.912964
936.2706,97.961037
935.7885,98.009827
935.3064,98.057640
934.8243,98.102905
934.3421,98.144295
933.8600,98.180847
933.3779,98.212029
932.8958,98.237701
932.4137,98.258072
931.9316,98.273499
931.4494,98.284424
